"","TractID","Year","TotalFilings","TotalHousehold2019","EvictionRate","PovertyRate","EducationRate","UninsurRate","MinorityRate","RenterRate","UnempRate","RentBurdenRate"
"200",13121004200,"20",61,1456,0.0418956043956044,0.363,0.276826484018265,0.117,0.0642652476463365,0.772789115646259,0.108,0.451584507042254
"201",13121004300,"20",35,606,0.0577557755775578,0.232,0.225381414701803,0.114,0.0521212121212121,0.60650406504065,0.082,0.50402144772118
"202",13121004400,"20",88,1304,0.0674846625766871,0.334,0.104191616766467,0.102,0.0273715785526809,0.954903364352183,0.077,0.475262368815592
"203",13121004800,"20",33,563,0.0586145648312611,0.468,0.268328445747801,0.075,0.0902127659574468,1,0.209,0.37603305785124
"204",13121004900,"20",44,1108,0.0397111913357401,0.223,0.701744820065431,0.085,0.527342389411355,0.371252204585538,0.029,0.470308788598575
"205",13121005000,"20",87,1414,0.0615275813295615,0.079,0.707362534948742,0.064,0.592097445038621,0.649662415603901,0.004,0.39838337182448
"206",13121005200,"20",23,2108,0.0109108159392789,0.095,0.719140284635492,0.077,0.651409196863742,0.202702702702703,0.013,0.451851851851852
"207",13121005300,"20",5,1675,0.00298507462686567,0.065,0.754336283185841,0.05,0.616806722689076,0.166943062465451,0.018,0.533112582781457
"208",13121005501,"20",13,978,0.0132924335378323,0.418,0.291159343568025,0.118,0.299001996007984,0.662439024390244,0.075,0.424153166421208
"209",13121005700,"20",39,657,0.0593607305936073,0.214,0.229253112033195,0.228,0.0464516129032259,0.850498338870432,0.065,0.44140625
"210",13121005800,"20",20,576,0.0347222222222222,0.141,0.415286624203822,0.16,0.242801047120419,0.446494464944649,0.152,0.528925619834711
"211",13121006000,"20",67,1509,0.0444002650762094,0.192,0.298588984979518,0.176,0.151910828025478,0.548030407740152,0.08,0.549810844892812
"212",13121006100,"20",51,1345,0.0379182156133829,0.343,0.12589928057554,0.252,0.0890180483328235,0.48652585579024,0.183,0.588323353293413
"213",13121006200,"20",28,522,0.053639846743295,0.184,0.433299899699097,0.101,0.10853950518755,0.3984375,0.053,0.545098039215686
"214",13121006300,"20",81,703,0.115220483641536,0.385,0.122077922077922,0.27,0.0859419464997154,0.657303370786517,0.163,0.517094017094017
"215",13121006400,"20",23,384,0.0598958333333333,0.276,0.259154929577465,0.192,0.264966740576497,0.55609756097561,0.084,0.469298245614035
"216",13121006500,"20",36,1449,0.0248447204968944,0.323,0.276595744680851,0.152,0.211793345956181,0.38347718865598,0.054,0.659163987138264
"217",13121006601,"20",16,699,0.0228898426323319,0.305,0.301628106255356,0.185,0.192723697148476,0.37741456166419,0.119,0.653543307086614
"218",13121006602,"20",48,465,0.103225806451613,0.349,0.11460258780037,0.233,0.0466666666666666,0.697050938337802,0.151,0.615384615384615
"219",13121006802,"20",12,533,0.0225140712945591,0.781,0.0695410292072323,0.089,0.00939306358381498,0.876208897485493,0.097,0.644591611479029
"220",13121006900,"20",36,1384,0.0260115606936416,0.183,0.447218572054314,0.145,0.40744709349049,0.40674318507891,0.091,0.416225749559083
"221",13121007001,"20",83,1439,0.0576789437109104,0.331,0.113949716139497,0.125,0.0581997533908755,0.625954198473282,0.11,0.676274944567627
"222",13121007002,"20",71,969,0.0732714138286894,0.215,0.159979423868313,0.216,0.0602577499129223,0.517825311942959,0.158,0.576592082616179
"223",13121007100,"20",30,891,0.0336700336700337,0.281,0.163874726875455,0.157,0.0326422584913983,0.535974973931178,0.238,0.638132295719844
"224",13121007200,"20",36,690,0.0521739130434783,0.376,0.142857142857143,0.139,0.0203252032520326,0.336776859504132,0.172,0.665644171779141
"225",13121007400,"20",123,1246,0.0987158908507223,0.471,0.0319587628865979,0.229,0.0493473416109519,0.848142164781906,0.091,0.438095238095238
"226",13121007500,"20",107,1548,0.0691214470284238,0.312,0.241614553723707,0.198,0.0557006092254134,0.70354302241504,0.092,0.690647482014389
"227",13121007602,"20",110,1026,0.107212475633528,0.185,0.176039119804401,0.168,0.0402771762667822,0.564278704612365,0.083,0.68695652173913
"228",13121007603,"20",194,2214,0.0876242095754291,0.486,0.173747016706444,0.129,0.0185976375973863,0.936031984007996,0.062,0.691404164442072
"229",13121007604,"20",229,1034,0.22147001934236,0.312,0.200508905852417,0.306,0.0106549670949546,0.891231028667791,0.079,0.732261116367077
"230",13121007703,"20",154,1601,0.0961898813241724,0.221,0.206703910614525,0.162,0.0116309123804601,0.491379310344828,0.074,0.690958164642375
"231",13121007705,"20",106,1772,0.0598194130925508,0.208,0.210276679841897,0.113,0.0105820105820106,0.737364620938628,0.126,0.63953488372093
"232",13121007805,"20",260,1317,0.197418375094913,0.097,0.271076079506511,0.352,0.0195767195767196,0.820412716118238,0.062,0.267845003399048
"233",13121007806,"20",190,2412,0.0787728026533997,0.109,0.23890462700661,0.089,0.0105751391465677,0.535286284953395,0.153,0.519900497512438
"234",13121007807,"20",65,1049,0.0619637750238322,0.227,0.0870967741935484,0.15,0.0179457808323787,0.602109300095877,0.248,0.474522292993631
"235",13121007808,"20",108,1431,0.0754716981132075,0.709,0.0609339407744875,0.13,0.00826887169911972,0.89469387755102,0.201,0.572080291970803
"236",13121007900,"20",42,2364,0.0177664974619289,0.063,0.455271034253409,0.077,0.0213143872113677,0.198183971575207,0.012,0.396414342629482
"237",13121008000,"20",65,1941,0.0334878928387429,0.166,0.234288864388093,0.148,0.057791095890411,0.37956204379562,0.124,0.75
"238",13121008202,"20",39,768,0.05078125,0.487,0.100389105058366,0.181,0.0157557853274249,0.602491506228766,0.084,0.851503759398496
"239",13121008301,"20",78,883,0.0883352208380521,0.265,0.0392017106200998,0.209,0.0380348652931854,0.552502453385672,0.228,0.733570159857904
"240",13121008302,"20",42,784,0.0535714285714286,0.393,0.207126948775056,0.157,0.0289680144840072,0.482758620689655,0.082,0.597402597402597
"241",13121008400,"20",142,1187,0.119629317607414,0.455,0.404783808647654,0.151,0.0523560209424084,0.443985849056604,0.13,0.50332005312085
"242",13121008500,"20",46,981,0.0468909276248726,0.323,0.163698049194232,0.115,0.0823278921220724,0.603153745072273,0.2,0.564270152505447
"243",13121008601,"20",92,1712,0.0537383177570093,0.332,0.118674918092465,0.145,0.0296414980973363,0.739718896408121,0.244,0.60661505981703
"244",13121008602,"20",40,602,0.0664451827242525,0.227,0.238379022646007,0.117,0.0431705590941259,0.670796460176991,0.057,0.889182058047493
"245",13121008903,"20",103,876,0.117579908675799,0.143,0.474899598393574,0.223,0.247622984704423,0.609778597785978,0.03,0.37821482602118
"246",13121009501,"20",27,1733,0.0155799192152337,0.039,0.895820714718353,0,0.893013100436681,0.177496991576414,0.012,0.355932203389831
"247",13121009601,"20",78,1407,0.0554371002132196,0.052,0.656631097560976,0.026,0.636790869419268,0.691394658753709,0,0.224034334763948
"248",13121009700,"20",59,1422,0.0414908579465541,0.017,0.867040244523688,0.026,0.767903930131004,0.0636982065553494,0.043,0.271844660194175
"249",13121009802,"20",4,1835,0.00217983651226158,0.026,0.835018382352941,0.016,0.788637457871931,0.411965811965812,0.022,0.434301521438451
"250",13121009900,"20",22,2130,0.0103286384976526,0.034,0.859009628610729,0.029,0.846614630604465,0.277242777496199,0.043,0.23217550274223
"251",13121010106,"20",111,1958,0.0566905005107252,0.056,0.559256390395043,0.055,0.589719626168224,0.443773998902907,0.041,0.405438813349815
"252",13121010107,"20",1,742,0.00134770889487871,0.023,0.804586241276172,0.033,0.857450242065627,0.00806451612903226,0.052,0
"253",13121010108,"20",22,1620,0.0135802469135802,0.025,0.720230190349712,0.004,0.758322744599746,0.240700218818381,0.005,0.629545454545455
"254",13121010115,"20",28,1205,0.0232365145228216,0.034,0.713104325699746,0.044,0.726135144797998,0.41637323943662,0.014,0.295983086680761
"255",13121010117,"20",209,1962,0.106523955147808,0.064,0.516048004465532,0.211,0.328436516264428,0.779852366478506,0.038,0.420935412026726
"256",13121010120,"20",77,1122,0.0686274509803922,0.083,0.618686868686869,0.109,0.537319422150883,0.515441176470588,0.021,0.293865905848787
"257",13121010121,"20",10,1183,0.0084530853761623,0.043,0.728571428571429,0.014,0.688641779189833,0.239808153477218,0.008,0.37
"258",13121010204,"20",1,1872,0.000534188034188034,0.026,0.832607835377918,0.032,0.862898494034813,0.0254281266216917,0.015,0.448979591836735
"259",13121010211,"20",55,1119,0.0491510277033065,0.028,0.849885844748858,0.018,0.802846131040617,0.251219512195122,0.016,0.271844660194175
"260",13121010212,"20",92,1960,0.0469387755102041,0.212,0.540478248343417,0.242,0.382739536492563,0.530323757409941,0.1,0.604471195184867
"261",13121010508,"20",57,1160,0.0491379310344828,0.052,0.309657860545691,0.122,0.0211342964151953,0.196029776674938,0.032,0.413502109704641
"262",13121010601,"20",85,1581,0.0537634408602151,0.337,0.382162661737523,0.113,0.286879895561358,0.644859813084112,0.043,0.288949275362319
"263",13121010603,"20",407,1517,0.268292682926829,0.213,0.118236472945892,0.158,0.0392383150605886,0.829816201497617,0.036,0.517637407711239
"264",13121010604,"20",451,1301,0.346656418139892,0.301,0.134722222222222,0.136,0.0296559905100831,0.72568578553616,0.245,0.836197021764032
"265",13121011000,"20",63,969,0.065015479876161,0.391,0.32093316519546,0.251,0.0706645056726094,0.598409542743539,0.201,0.45514950166113
"266",13121011100,"20",21,1148,0.0182926829268293,0.121,0.544098573281453,0.175,0.339540412044374,0.376689189189189,0.078,0.502242152466368
"267",13121011202,"20",140,1583,0.0884396715097915,0.203,0.425866380850304,0.146,0.202645820805773,0.485729671513193,0.101,0.462305986696231
"268",13121011301,"20",51,1636,0.0311735941320293,0.198,0.372348207754206,0.089,0.101153504880213,0.206534422403734,0.095,0.494350282485876
"269",13121011306,"20",515,998,0.516032064128257,0.206,0.114624505928854,0.144,0.0163156333432216,0.64100185528757,0.064,0.600578871201158
"270",13121011416,"20",6,2017,0.0029747149231532,0.041,0.735445836403832,0.087,0.731468282252316,0.0922453117080588,0.02,0.43956043956044
"271",13121011417,"20",4,2283,0.0017520805957074,0.036,0.602225886232481,0.046,0.78455522971652,0.23463687150838,0.022,0.663003663003663
"272",13121011419,"20",3,2427,0.00123609394313968,0.047,0.746495327102804,0.044,0.805795101759227,0.131618759455371,0.023,0.531609195402299
"273",13121011421,"20",119,1616,0.0736386138613861,0.18,0.367534003548196,0.176,0.330536486142893,0.66154690071311,0.062,0.62106135986733
"274",13121011422,"20",87,1602,0.0543071161048689,0.039,0.639125151883354,0.095,0.692738921516284,0.365089121081746,0.1,0.18013468013468
"275",13121011423,"20",16,1734,0.00922722029988466,0.051,0.815151515151515,0.019,0.765681983953319,0.185417672621922,0.036,0.7109375
"276",13121011424,"20",8,2078,0.00384985563041386,0.017,0.621629809148743,0.033,0.641214351425943,0.161602818141788,0.023,0.220708446866485
"277",13121011426,"20",4,771,0.00518806744487678,0.018,0.563164893617021,0.085,0.604029605263158,0.151479289940828,0.06,0.328125
"278",13121011612,"20",5,1233,0.0040551500405515,0.031,0.436387320885801,0.039,0.620450606585789,0.0251968503937008,0.118,0
"279",13121011618,"20",20,1602,0.0124843945068664,0.164,0.769277290595706,0.021,0.491284699806327,0.339063426200356,0.138,0.59965034965035
"280",13121011624,"20",3,1205,0.0024896265560166,0.019,0.723052079127977,0.029,0.579576587795766,0.00772532188841202,0.028,0
"281",13121012000,"20",94,1383,0.0679681851048445,0.498,0.23116169544741,0.283,0.0768779342723005,0.846525679758308,0.072,0.697359029264811
"282",13121012300,"20",52,1058,0.0491493383742911,0.121,0.456575682382134,0.053,0.25891249549874,0.662430500397141,0.19,0.376498800959233
"283",13135050105,"20",38,1545,0.0245954692556634,0.257,0.168578380257212,0.256,0.439115773698014,0.431076178960097,0.062,0.525946704067321
"284",13135050205,"20",103,1698,0.0606595995288575,0.138,0.356577459479834,0.278,0.380822540331743,0.545821325648415,0.018,0.395987328405491
"285",13135050215,"20",113,1149,0.0983463881636205,0.098,0.50250501002004,0.097,0.174787052810903,0.775330396475771,0.035,0.425
"286",13135050218,"20",19,1314,0.0144596651445967,0.141,0.276881720430108,0.244,0.346261495401839,0.385430463576159,0.035,0.579037800687285
"287",13135050219,"20",30,1435,0.0209059233449477,0.095,0.514173228346457,0.137,0.345485137408861,0.387547649301144,0.089,0.350819672131148
"288",13135050306,"20",92,1004,0.0916334661354582,0.11,0.239004149377593,0.375,0.165544462502902,0.4740545294635,0.028,0.545454545454545
"289",13135050308,"20",2,1294,0.00154559505409583,0.029,0.657976137870084,0.018,0.715789473684211,0.0325,0.048,0.435897435897436
"290",13135050311,"20",20,1080,0.0185185185185185,0.044,0.625736293611237,0.085,0.531198233020431,0.203136669156087,0.042,0.386029411764706
"291",13135050315,"20",464,2436,0.19047619047619,0.145,0.339673913043478,0.223,0.317490494296578,0.75381679389313,0.043,0.567594936708861
"292",13135050317,"20",285,1860,0.153225806451613,0.146,0.248412401942473,0.226,0.19856336582863,0.927302996670366,0.005,0.543387193297427
"293",13135050318,"20",118,1189,0.0992430613961312,0.14,0.237931034482759,0.165,0.165256797583082,0.813531353135314,0.089,0.50709939148073
"294",13135050415,"20",33,1465,0.0225255972696246,0.117,0.395039858281665,0.087,0.329042457091238,0.149645390070922,0.014,0.4739336492891
"295",13135050416,"20",52,1178,0.0441426146010187,0.051,0.294842537654039,0.136,0.197913950456323,0.391941391941392,0.047,0.348130841121495
"296",13135050425,"20",8,1810,0.00441988950276243,0.044,0.512035010940919,0.101,0.510882206346569,0.0488559059987631,0.049,0.481012658227848
"297",13135050427,"20",30,1982,0.0151362260343088,0.062,0.368716652625667,0.094,0.491740787801779,0.110244409776391,0.025,0.443396226415094
"298",13135050430,"20",96,2011,0.0477374440576827,0.088,0.37914691943128,0.148,0.421891604675877,0.356269113149847,0.012,0.547925608011445
"299",13135050433,"20",136,943,0.144220572640509,0.117,0.269786250722126,0.284,0.217374366965329,0.571280991735537,0.056,0.537070524412297
"300",13135050435,"20",48,1106,0.0433996383363472,0.136,0.164577656675749,0.355,0.215853112404837,0.571296296296296,0.125,0.53484602917342
"301",13135050520,"20",144,1988,0.0724346076458753,0.167,0.205779770802192,0.209,0.314519268197742,0.75022143489814,0.059,0.461038961038961
"302",13135050521,"20",70,1997,0.0350525788683025,0.135,0.184607770353873,0.181,0.360927152317881,0.422563087580406,0.073,0.618266978922717
"303",13135050522,"20",45,1784,0.0252242152466368,0.296,0.128535624776226,0.235,0.350525889967638,0.565501165501165,0.095,0.511953833470734
"304",13135050526,"20",176,1734,0.101499423298731,0.182,0.3237456056248,0.218,0.174449010085917,0.491203043271517,0.037,0.589545014520813
"305",13135050528,"20",13,1585,0.0082018927444795,0.076,0.511790714812085,0.078,0.516651162790698,0.0678796361091673,0.045,0.288659793814433
"306",13135050529,"20",18,1450,0.0124137931034483,0.089,0.427882683808759,0.147,0.396916705016107,0.284164859002169,0.047,0.32824427480916
"307",13135050530,"20",7,1960,0.00357142857142857,0.05,0.384286477819348,0.093,0.365527488855869,0.189345991561181,0.058,0.217270194986072
"308",13135050536,"20",128,1731,0.073945696129405,0.063,0.211962833914053,0.178,0.237885462555066,0.382404692082111,0.03,0.561349693251534
"309",13135050537,"20",267,1671,0.159784560143627,0.208,0.190890269151139,0.28,0.182029711831036,0.911424903722721,0.021,0.614788732394366
"310",13135050539,"20",170,1846,0.0920910075839653,0.176,0.17390062821245,0.306,0.162220381110191,0.54664570230608,0.038,0.665388302972196
"311",13135050541,"20",404,1797,0.224819143016138,0.145,0.233582709891937,0.233,0.160468461064311,0.990995260663507,0.038,0.501195600191296
"312",13135050542,"20",223,2300,0.0969565217391304,0.259,0.198390677025527,0.194,0.139023481177786,0.89349871685201,0.027,0.564863571086644
"313",13135050549,"20",23,1650,0.0139393939393939,0.083,0.345283573317661,0.142,0.421923676012461,0.15319781854239,0.054,0.867313915857605
"314",13135050715,"20",21,1749,0.0120068610634648,0.207,0.372586872586873,0.105,0.438438438438438,0.142857142857143,0.022,0.430278884462151
"315",13135050719,"20",95,1900,0.05,0.108,0.231505657093124,0.098,0.233696536022117,0.469264544456641,0.05,0.631578947368421
"316",13135050722,"20",18,1095,0.0164383561643836,0.053,0.307955517536356,0.193,0.205627057767136,0.142480211081794,0.046,0.5
"317",13135050725,"20",56,1915,0.029242819843342,0.057,0.245371513206616,0.182,0.218155433731055,0.1831815747188,0.016,0.578947368421053
"318",13135050729,"20",103,1209,0.0851943755169562,0.101,0.28270929743374,0.237,0.257430997876858,0.411119812059514,0.045,0.504761904761905
